1 1.41421e+11 1.41421e+11 -1.41421e+11 -1.41421e+11 0 -0 -0 0 1.41421e+11 -1.41421e+11 -1.41421e+11 1.41421e+11
68 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
69 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
70 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
71 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
72 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
73 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
74 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
75 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
76 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
77 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
78 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
79 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
80 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
81 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
82 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
83 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
84 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
85 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
86 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
87 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
88 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
89 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
90 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
91 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
92 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
93 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
94 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
95 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
96 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
97 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
98 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
99 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
100 -nan(ind) -nan(ind) nan nan nan nan -nan(ind) -nan(ind) nan nan -nan(ind) -nan(ind)
