23 0 0 4.86703e+180 -4.867e+180 3.09738e+180 -1.2148e+175 -7.96441e+180 4.86701e+180
24 0 0 -2.50294e+188 2.50293e+188 -1.59288e+188 3.43597e+182 4.09582e+188 -2.50294e+188
25 0 0 1.28717e+196 -1.28717e+196 8.19163e+195 -9.71839e+189 -2.10634e+196 1.28717e+196
26 0 0 -6.61949e+203 6.61948e+203 -4.21267e+203 2.74878e+197 1.08322e+204 -6.61949e+203
27 0 0 3.40417e+211 -3.40417e+211 2.16643e+211 -7.77471e+204 -5.5706e+211 3.40417e+211
28 0 0 -1.75065e+219 1.75065e+219 -1.11412e+219 2.19902e+212 2.86477e+219 -1.75065e+219
29 0 0 9.00297e+226 -9.00297e+226 5.72954e+226 -6.21977e+219 -1.47325e+227 9.00297e+226
30 0 0 -4.62992e+234 4.62992e+234 -2.9465e+234 1.75922e+227 7.57642e+234 -4.62992e+234
31 0 0 2.38101e+242 -2.38101e+242 1.51528e+242 -4.97582e+234 -3.89629e+242 2.38101e+242
32 0 0 -1.22447e+250 1.22447e+250 -7.79258e+249 1.40737e+242 2.00373e+250 -1.22447e+250
33 0 0 6.29702e+257 -6.29702e+257 4.00745e+257 -3.98065e+249 -1.03045e+258 6.29702e+257
34 0 0 -3.23834e+265 3.23834e+265 -2.06089e+265 1.1259e+257 5.29923e+265 -3.23834e+265
35 0 0 1.66536e+273 -1.66536e+273 1.05985e+273 -3.18452e+264 -2.72521e+273 1.66536e+273
36 0 0 -8.56439e+280 8.56439e+280 -5.45042e+280 9.00719e+271 1.40148e+281 -8.56439e+280
37 0 0 4.40437e+288 -4.40437e+288 2.80296e+288 -2.54762e+279 -7.20733e+288 4.40437e+288
38 0 0 -2.26501e+296 2.26501e+296 -1.44147e+296 7.20575e+286 3.70648e+296 -2.26501e+296
39 0 0 1.16482e+304 -1.16482e+304 7.41296e+303 -2.03809e+294 -1.90611e+304 1.16482e+304
40 0 0 -inf inf -inf -nan(ind) inf nan
41 0 0 nan nan -nan(ind) -nan(ind) -inf nan
42 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
43 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
44 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
45 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
46 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
47 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
48 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
49 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
50 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
51 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
52 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
53 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
54 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
55 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
56 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
57 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
58 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
59 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
60 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
61 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
62 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
63 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
64 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
65 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
66 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
67 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
68 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
69 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
70 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
71 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
72 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
73 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
74 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
75 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
76 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
77 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
78 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
79 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
80 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
81 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
82 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
83 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
84 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
85 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
86 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
87 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
88 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
89 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
90 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
91 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
92 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
93 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
94 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
95 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
96 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
97 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
98 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
99 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
100 0 0 nan nan -nan(ind) -nan(ind) -nan(ind) -nan(ind)
